933.000000 -36.584   945.514  
934.000000 -36.584   945.538  
935.000000 -36.576   945.504  
936.000000 -36.560   945.523  
937.000000 -36.566   945.527  
938.000000 -36.564   945.511  
939.000000 -36.576   945.535  
940.000000 -36.563   945.540  
941.000000 -36.566   945.526  
942.000000 -36.579   945.553  
943.000000 -36.586   945.546  
944.000000 -36.579   945.569  
945.000000 -36.594   945.570  
946.000000 -36.581   945.556  
947.000000 -36.589   945.589  
948.000000 -36.598   945.575  
949.000000 -36.591   945.632  
950.000000 -36.581   945.601  
951.000000 -36.564   945.622  
952.000000 -36.563   945.637  
953.000000 -36.554   945.648  
954.000000 -36.546   945.636  
955.000000 -36.535   945.636  
956.000000 -36.534   945.678  
957.000000 -36.523   945.676  
958.000000 -36.520   945.673  
959.000000 -36.513   945.687  
960.000000 -36.516   945.705  
961.000000 -36.509   945.696  
962.000000 -36.508   945.704  
963.000000 -36.513   945.708  
964.000000 -36.503   945.702  
965.000000 -36.505   945.701  
966.000000 -36.502   945.709  
967.000000 -36.516   945.687  
968.000000 -36.513   945.660  
969.000000 -36.508   945.697  
970.000000 -36.509   945.695  
971.000000 -36.524   945.680  
972.000000 -36.514   945.702  
973.000000 -36.521   945.691  
974.000000 -36.524   945.674  
975.000000 -36.529   945.677  
976.000000 -36.525   945.663  
977.000000 -36.528   945.685  
978.000000 -36.526   945.677  
979.000000 -36.533   945.674  
980.000000 -36.533   945.649  
981.000000 -36.523   945.656  
982.000000 -36.542   945.673  
983.000000 -36.526   945.661  
984.000000 -36.528   945.659  
985.000000 -36.542   945.644  
986.000000 -36.542   945.636  
987.000000 -36.546   945.639  
988.000000 -36.542   945.631  
989.000000 -36.550   945.600  
990.000000 -36.552   945.604  
991.000000 -36.552   945.584  
992.000000 -36.550   945.590  
993.000000 -36.566   945.586  
994.000000 -36.572   945.589  
995.000000 -36.573   945.556  
996.000000 -36.569   945.558  
997.000000 -36.578   945.560  
998.000000 -36.578   945.585  
999.000000 -36.573   945.555  
1000.000000 -36.576   945.566  
1001.000000 -36.580   945.541  
1002.000000 -36.572   945.574  
1003.000000 -36.574   945.545  
1004.000000 -36.564   945.541  
1005.000000 -36.570   945.530  
1006.000000 -36.571   945.510  
1007.000000 -36.576   945.491  
1008.000000 -36.574   945.544  
1009.000000 -36.578   945.524  
1010.000000 -36.571   945.514  
1011.000000 -36.586   945.513  
1012.000000 -36.575   945.504  
1013.000000 -36.582   945.503  
1014.000000 -36.596   945.473  
1015.000000 -36.598   945.522  
1016.000000 -36.607   945.490  
1017.000000 -36.609   945.473  
1018.000000 -36.612   945.478  
1019.000000 -36.619   945.495  
1020.000000 -36.605   945.443  
1021.000000 -36.608   945.482  
1022.000000 -36.597   945.480  
1023.000000 -36.593   945.475  
1024.000000 -36.602   945.489  
1025.000000 -36.586   945.435  
1026.000000 -36.584   945.479  
1027.000000 -36.597   945.492  
1028.000000 -36.589   945.482  
1029.000000 -36.594   945.483  
1030.000000 -36.584   945.440  
1031.000000 -36.586   945.504  
1032.000000 -36.593   945.450  
1033.000000 -36.598   945.480  
1034.000000 -36.602   945.450  
1035.000000 -36.602   945.481  
1036.000000 -36.606   945.419  
1037.000000 -36.620   945.450  
1038.000000 -36.617   945.454  
1039.000000 -36.619   945.449  
1040.000000 -36.610   945.391  
1041.000000 -36.631   945.419  
1042.000000 -36.631   945.421  
1043.000000 -36.638   945.406  
1044.000000 -36.637   945.405  
1045.000000 -36.631   945.433  
1046.000000 -36.623   945.406  
1047.000000 -36.624   945.387  
1048.000000 -36.640   945.405  
1049.000000 -36.633   945.421  
1050.000000 -36.630   945.413  
1051.000000 -36.631   945.428  
1052.000000 -36.622   945.423  
1053.000000 -36.617   945.419  
1054.000000 -36.616   945.427  
1055.000000 -36.613   945.444  
1056.000000 -36.604   945.450  
1057.000000 -36.609   945.456  
1058.000000 -36.598   945.407  
1059.000000 -36.601   945.453  
1060.000000 -36.603   945.416  
1061.000000 -36.615   945.454  
1062.000000 -36.614   945.467  
1063.000000 -36.605   945.431  
1064.000000 -36.607   945.450  
1065.000000 -36.607   945.438  
1066.000000 -36.623   945.460  
1067.000000 -36.615   945.465  
1068.000000 -36.618   945.453  
1069.000000 -36.624   945.438  
1070.000000 -36.615   945.451  
1071.000000 -36.602   945.462  
1072.000000 -36.605   945.454  
1073.000000 -36.610   945.456  
1074.000000 -36.602   945.452  
1075.000000 -36.587   945.475  
1076.000000 -36.580   945.465  
1077.000000 -36.584   945.462  
1078.000000 -36.576   945.461  
1079.000000 -36.574   945.483  
1080.000000 -36.582   945.459  
1081.000000 -36.585   945.468  
1082.000000 -36.590   945.482  
1083.000000 -36.595   945.470  
1084.000000 -36.603   945.450  
1085.000000 -36.609   945.434  
1086.000000 -36.616   945.435  
1087.000000 -36.623   945.394  
1088.000000 -36.637   945.460  
1089.000000 -36.625   945.446  
1090.000000 -36.630   945.435  
1091.000000 -36.633   945.404  
1092.000000 -36.638   945.397  
1093.000000 -36.636   945.406  
1094.000000 -36.629   945.423  
1095.000000 -36.638   945.415  
1096.000000 -36.629   945.405  
1097.000000 -36.634   945.383  
1098.000000 -36.635   945.396  
1099.000000 -36.629   945.411  
1100.000000 -36.633   945.407  
1101.000000 -36.638   945.386  
1102.000000 -36.643   945.369  
1103.000000 -36.629   945.381  
1104.000000 -36.641   945.386  
1105.000000 -36.636   945.354  
1106.000000 -36.642   945.372  
1107.000000 -36.649   945.355  
1108.000000 -36.643   945.358  
1109.000000 -36.659   945.333  
1110.000000 -36.668   945.331  
1111.000000 -36.671   945.340  
1112.000000 -36.675   945.287  
1113.000000 -36.671   945.319  
1114.000000 -36.681   945.328  
1115.000000 -36.688   945.302  
1116.000000 -36.687   945.298  
1117.000000 -36.691   945.298  
1118.000000 -36.692   945.282  
1119.000000 -36.696   945.282  
1120.000000 -36.685   945.285  
1121.000000 -36.696   945.252  
1122.000000 -36.698   945.270  
1123.000000 -36.698   945.268  
1124.000000 -36.692   945.269  
1125.000000 -36.698   945.278  
1126.000000 -36.686   945.244  
1127.000000 -36.698   945.273  
1128.000000 -36.699   945.288  
1129.000000 -36.691   945.273  
1130.000000 -36.684   945.283  
1131.000000 -36.695   945.261  
1132.000000 -36.688   945.273  
1133.000000 -36.694   945.278  
1134.000000 -36.682   945.270  
1135.000000 -36.683   945.291  
1136.000000 -36.671   945.305  
1137.000000 -36.674   945.264  
1138.000000 -36.675   945.294  
1139.000000 -36.665   945.307  
1140.000000 -36.677   945.311  
1141.000000 -36.661   945.289  
1142.000000 -36.657   945.332  
1143.000000 -36.652   945.342  
1144.000000 -36.655   945.325  
1145.000000 -36.644   945.320  
1146.000000 -36.649   945.350  
1147.000000 -36.645   945.336  
1148.000000 -36.640   945.345  
1149.000000 -36.639   945.347  
1150.000000 -36.637   945.343  
1151.000000 -36.631   945.364  
1152.000000 -36.635   945.377  
1153.000000 -36.634   945.359  
1154.000000 -36.634   945.365  
1155.000000 -36.626   945.366  
1156.000000 -36.621   945.359  
1157.000000 -36.619   945.341  
1158.000000 -36.621   945.392  
1159.000000 -36.630   945.399  
1160.000000 -36.626   945.392  
1161.000000 -36.632   945.390  
1162.000000 -36.632   945.379  
1163.000000 -36.622   945.393  
1164.000000 -36.628   945.369  
1165.000000 -36.636   945.397  
1166.000000 -36.625   945.399  
1167.000000 -36.636   945.408  
1168.000000 -36.626   945.375  
1169.000000 -36.629   945.369  
1170.000000 -36.627   945.373  
1171.000000 -36.635   945.385  
1172.000000 -36.636   945.376  
1173.000000 -36.629   945.408  
1174.000000 -36.635   945.385  
1175.000000 -36.621   945.386  
1176.000000 -36.620   945.410  
1177.000000 -36.612   945.406  
1178.000000 -36.615   945.408  
1179.000000 -36.616   945.374  
1180.000000 -36.622   945.402  
1181.000000 -36.612   945.394  
1182.000000 -36.612   945.408  
1183.000000 -36.615   945.416  
1184.000000 -36.610   945.430  
1185.000000 -36.606   945.437  
1186.000000 -36.610   945.439  
1187.000000 -36.595   945.436  
1188.000000 -36.606   945.443  
1189.000000 -36.610   945.462  
1190.000000 -36.605   945.461  
1191.000000 -36.593   945.467  
1192.000000 -36.603   945.484  
1193.000000 -36.598   945.484  
1194.000000 -36.585   945.472  
1195.000000 -36.590   945.460  
1196.000000 -36.582   945.477  
1197.000000 -36.586   945.444  
1198.000000 -36.585   945.487  
1199.000000 -36.584   945.454  
1200.000000 -36.584   945.449  
1201.000000 -36.588   945.483  
1202.000000 -36.592   945.479  
1203.000000 -36.583   945.472  
1204.000000 -36.587   945.488  
1205.000000 -36.586   945.459  
1206.000000 -36.588   945.494  
1207.000000 -36.581   945.477  
1208.000000 -36.597   945.494  
1209.000000 -36.586   945.474  
1210.000000 -36.595   945.490  
1211.000000 -36.587   945.466  
1212.000000 -36.584   945.491  
1213.000000 -36.583   945.478  
1214.000000 -36.577   945.504  
1215.000000 -36.596   945.486  
1216.000000 -36.575   945.509  
1217.000000 -36.587   945.490  
1218.000000 -36.578   945.481  
1219.000000 -36.580   945.491  
1220.000000 -36.593   945.499  
1221.000000 -36.584   945.493  
1222.000000 -36.585   945.483  
1223.000000 -36.589   945.491  
1224.000000 -36.600   945.452  
1225.000000 -36.599   945.471  
1226.000000 -36.600   945.470  
1227.000000 -36.600   945.463  
1228.000000 -36.598   945.445  
1229.000000 -36.601   945.455  
1230.000000 -36.606   945.470  
1231.000000 -36.615   945.450  
1232.000000 -36.612   945.432  
1233.000000 -36.608   945.444  
1234.000000 -36.616   945.404  
1235.000000 -36.623   945.409  
1236.000000 -36.629   945.408  
1237.000000 -36.621   945.404  
1238.000000 -36.639   945.431  
1239.000000 -36.646   945.417  
1240.000000 -36.647   945.398  
1241.000000 -36.639   945.404  
1242.000000 -36.641   945.368  
1243.000000 -36.650   945.397  
1244.000000 -36.638   945.381  
1245.000000 -36.648   945.381  
1246.000000 -36.650   945.378  
1247.000000 -36.640   945.371  
1248.000000 -36.641   945.370  
1249.000000 -36.644   945.368  
1250.000000 -36.657   945.345  
1251.000000 -36.644   945.343  
1252.000000 -36.648   945.351  
1253.000000 -36.638   945.327  
1254.000000 -36.643   945.340  
1255.000000 -36.649   945.324  
1256.000000 -36.655   945.337  
1257.000000 -36.657   945.314  
1258.000000 -36.662   945.312  
1259.000000 -36.658   945.333  
1260.000000 -36.673   945.304  
1261.000000 -36.671   945.306  
1262.000000 -36.679   945.309  
1263.000000 -36.679   945.309  
1264.000000 -36.675   945.299  
1265.000000 -36.682   945.305  
1266.000000 -36.674   945.316  
1267.000000 -36.673   945.289  
1268.000000 -36.671   945.301  
1269.000000 -36.672   945.305  
1270.000000 -36.677   945.311  
1271.000000 -36.666   945.313  
1272.000000 -36.667   945.325  
1273.000000 -36.664   945.310  
1274.000000 -36.663   945.325  
1275.000000 -36.655   945.322  
1276.000000 -36.659   945.354  
1277.000000 -36.656   945.303  
1278.000000 -36.662   945.319  
1279.000000 -36.655   945.311  
1280.000000 -36.647   945.345  
1281.000000 -36.659   945.328  
1282.000000 -36.656   945.329  
1283.000000 -36.654   945.318  
1284.000000 -36.663   945.310  
1285.000000 -36.663   945.305  
1286.000000 -36.660   945.314  
1287.000000 -36.663   945.325  
1288.000000 -36.664   945.319  
1289.000000 -36.657   945.314  
1290.000000 -36.667   945.325  
1291.000000 -36.665   945.312  
1292.000000 -36.653   945.333  
1293.000000 -36.658   945.307  
1294.000000 -36.666   945.291  
1295.000000 -36.667   945.307  
1296.000000 -36.664   945.305  
1297.000000 -36.667   945.328  
1298.000000 -36.663   945.307  
1299.000000 -36.685   945.315  
1300.000000 -36.674   945.311  
1301.000000 -36.672   945.318  
1302.000000 -36.665   945.334  
1303.000000 -36.671   945.303  
1304.000000 -36.658   945.324  
1305.000000 -36.662   945.309  
1306.000000 -36.665   945.306  
1307.000000 -36.659   945.288  
1308.000000 -36.654   945.339  
1309.000000 -36.667   945.310  
1310.000000 -36.656   945.322  
1311.000000 -36.654   945.314  
1312.000000 -36.663   945.294  
1313.000000 -36.664   945.322  
1314.000000 -36.665   945.315  
1315.000000 -36.672   945.313  
1316.000000 -36.670   945.333  
1317.000000 -36.675   945.292  
1318.000000 -36.677   945.287  
1319.000000 -36.676   945.305  
1320.000000 -36.682   945.302  
1321.000000 -36.681   945.299  
1322.000000 -36.680   945.305  
1323.000000 -36.675   945.318  
1324.000000 -36.681   945.304  
1325.000000 -36.673   945.321  
1326.000000 -36.669   945.311  
1327.000000 -36.676   945.307  
1328.000000 -36.662   945.314  
1329.000000 -36.658   945.304  
1330.000000 -36.662   945.296  
1331.000000 -36.660   945.288  
1332.000000 -36.663   945.308  
1333.000000 -36.661   945.297  
1334.000000 -36.663   945.311  
1335.000000 -36.672   945.307  
1336.000000 -36.670   945.342  
1337.000000 -36.663   945.310  
1338.000000 -36.667   945.303  
1339.000000 -36.674   945.327  
1340.000000 -36.670   945.324  
1341.000000 -36.672   945.303  
1342.000000 -36.667   945.300  
1343.000000 -36.671   945.303  
1344.000000 -36.673   945.298  
1345.000000 -36.676   945.296  
1346.000000 -36.676   945.306  
1347.000000 -36.676   945.285  
1348.000000 -36.680   945.298  
1349.000000 -36.681   945.261  
1350.000000 -36.687   945.268  
1351.000000 -36.690   945.288  
1352.000000 -36.684   945.269  
1353.000000 -36.682   945.289  
1354.000000 -36.693   945.252  
1355.000000 -36.699   945.254  
1356.000000 -36.689   945.258  
1357.000000 -36.694   945.253  
1358.000000 -36.696   945.251  
1359.000000 -36.703   945.270  
1360.000000 -36.693   945.257  
1361.000000 -36.703   945.264  
1362.000000 -36.702   945.255  
1363.000000 -36.702   945.235  
1364.000000 -36.701   945.242  
1365.000000 -36.707   945.232  
1366.000000 -36.708   945.226  
1367.000000 -36.708   945.224  
1368.000000 -36.714   945.242  
1369.000000 -36.712   945.209  
1370.000000 -36.710   945.247  
1371.000000 -36.714   945.195  
1372.000000 -36.722   945.226  
1373.000000 -36.714   945.231  
1374.000000 -36.707   945.207  
1375.000000 -36.720   945.232  
1376.000000 -36.715   945.220  
1377.000000 -36.716   945.203  
1378.000000 -36.715   945.232  
1379.000000 -36.709   945.209  
1380.000000 -36.706   945.241  
1381.000000 -36.718   945.232  
1382.000000 -36.709   945.230  
1383.000000 -36.705   945.201  
1384.000000 -36.703   945.221  
1385.000000 -36.709   945.197  
1386.000000 -36.716   945.189  
1387.000000 -36.712   945.198  
1388.000000 -36.706   945.222  
1389.000000 -36.708   945.197  
1390.000000 -36.717   945.204  
1391.000000 -36.725   945.188  
1392.000000 -36.717   945.182  
1393.000000 -36.727   945.173  
1394.000000 -36.722   945.192  
1395.000000 -36.730   945.182  
1396.000000 -36.731   945.201  
1397.000000 -36.740   945.180  
1398.000000 -36.735   945.159  
1399.000000 -36.739   945.151  
1400.000000 -36.737   945.140  
1401.000000 -36.730   945.173  
1402.000000 -36.745   945.149  
1403.000000 -36.746   945.125  
1404.000000 -36.736   945.123  
1405.000000 -36.745   945.157  
1406.000000 -36.734   945.148  
1407.000000 -36.740   945.139  
1408.000000 -36.733   945.140  
1409.000000 -36.739   945.131  
1410.000000 -36.745   945.148  
1411.000000 -36.746   945.125  
1412.000000 -36.736   945.123  
1413.000000 -36.743   945.122  
1414.000000 -36.748   945.148  
1415.000000 -36.746   945.140  
1416.000000 -36.742   945.145  
1417.000000 -36.740   945.141  
1418.000000 -36.741   945.135  
1419.000000 -36.738   945.156  
1420.000000 -36.737   945.159  
1421.000000 -36.737   945.136  
1422.000000 -36.735   945.149  
1423.000000 -36.737   945.144  
1424.000000 -36.730   945.169  
1425.000000 -36.739   945.148  
1426.000000 -36.733   945.119  
1427.000000 -36.730   945.115  
1428.000000 -36.736   945.125  
1429.000000 -36.731   945.141  
1430.000000 -36.737   945.115  
1431.000000 -36.738   945.131  
1432.000000 -36.743   945.144  
1433.000000 -36.746   945.154  
1434.000000 -36.745   945.136  
1435.000000 -36.742   945.130  
1436.000000 -36.734   945.121  
1437.000000 -36.748   945.136  
1438.000000 -36.750   945.140  
1439.000000 -36.738   945.125  
1440.000000 -36.739   945.122  
1441.000000 -36.736   945.119  
1442.000000 -36.742   945.153  
1443.000000 -36.739   945.141  
1444.000000 -36.743   945.122  
1445.000000 -36.734   945.121  
1446.000000 -36.731   945.130  
1447.000000 -36.747   945.127  
1448.000000 -36.744   945.135  
1449.000000 -36.738   945.128  
1450.000000 -36.750   945.147  
1451.000000 -36.743   945.111  
1452.000000 -36.745   945.144  
1453.000000 -36.748   945.120  
1454.000000 -36.736   945.132  
1455.000000 -36.745   945.131  
1456.000000 -36.742   945.140  
1457.000000 -36.744   945.138  
1458.000000 -36.737   945.150  
1459.000000 -36.735   945.148  
1460.000000 -36.733   945.158  
1461.000000 -36.736   945.131  
1462.000000 -36.741   945.132  
1463.000000 -36.744   945.127  
1464.000000 -36.737   945.145  
1465.000000 -36.736   945.135  
1466.000000 -36.743   945.134  
1467.000000 -36.738   945.132  
1468.000000 -36.740   945.148  
1469.000000 -36.740   945.147  
1470.000000 -36.745   945.159  
1471.000000 -36.736   945.139  
1472.000000 -36.740   945.125  
1473.000000 -36.739   945.119  
1474.000000 -36.737   945.133  
1475.000000 -36.733   945.152  
1476.000000 -36.746   945.145  
1477.000000 -36.734   945.140  
1478.000000 -36.740   945.145  
1479.000000 -36.738   945.158  
1480.000000 -36.728   945.150  
1481.000000 -36.744   945.140  
1482.000000 -36.738   945.157  
1483.000000 -36.745   945.153  
1484.000000 -36.735   945.128  
1485.000000 -36.735   945.146  
1486.000000 -36.744   945.130  
1487.000000 -36.744   945.148  
1488.000000 -36.743   945.144  
1489.000000 -36.734   945.147  
1490.000000 -36.736   945.135  
1491.000000 -36.737   945.135  
1492.000000 -36.741   945.155  
1493.000000 -36.748   945.140  
1494.000000 -36.732   945.129  
1495.000000 -36.741   945.112  
1496.000000 -36.735   945.105  
1497.000000 -36.746   945.139  
1498.000000 -36.732   945.153  
1499.000000 -36.740   945.134  
1500.000000 -36.734   945.129  
1501.000000 -36.735   945.145  
1502.000000 -36.735   945.125  
1503.000000 -36.733   945.137  
1504.000000 -36.742   945.158  
1505.000000 -36.738   945.168  
1506.000000 -36.725   945.159  
1507.000000 -36.721   945.147  
1508.000000 -36.727   945.169  
1509.000000 -36.725   945.155  
1510.000000 -36.724   945.150  
1511.000000 -36.715   945.187  
1512.000000 -36.708   945.177  
1513.000000 -36.719   945.185  
1514.000000 -36.702   945.201  
1515.000000 -36.711   945.200  
1516.000000 -36.710   945.195  
1517.000000 -36.717   945.168  
1518.000000 -36.730   945.184  
1519.000000 -36.712   945.163  
1520.000000 -36.719   945.164  
1521.000000 -36.724   945.181  
1522.000000 -36.723   945.188  
1523.000000 -36.725   945.172  
1524.000000 -36.731   945.187  
1525.000000 -36.723   945.175  
1526.000000 -36.716   945.177  
1527.000000 -36.715   945.164  
1528.000000 -36.719   945.166  
1529.000000 -36.713   945.176  
1530.000000 -36.722   945.181  
1531.000000 -36.710   945.177  
1532.000000 -36.707   945.180  
1533.000000 -36.701   945.207  
1534.000000 -36.706   945.213  
1535.000000 -36.708   945.202  
1536.000000 -36.706   945.196  
1537.000000 -36.701   945.171  
1538.000000 -36.706   945.185  
1539.000000 -36.704   945.199  
1540.000000 -36.707   945.194  
1541.000000 -36.700   945.214  
1542.000000 -36.709   945.192  
1543.000000 -36.700   945.232  
1544.000000 -36.701   945.211  
1545.000000 -36.702   945.202  
1546.000000 -36.706   945.208  
1547.000000 -36.690   945.213  
1548.000000 -36.694   945.203  
1549.000000 -36.695   945.229  
1550.000000 -36.700   945.187  
1551.000000 -36.692   945.225  
1552.000000 -36.702   945.201  
1553.000000 -36.689   945.229  
1554.000000 -36.692   945.232  
1555.000000 -36.693   945.213  
1556.000000 -36.687   945.226  
1557.000000 -36.688   945.220  
1558.000000 -36.686   945.219  
1559.000000 -36.686   945.220  
1560.000000 -36.688   945.221  
1561.000000 -36.694   945.244  
1562.000000 -36.701   945.242  
1563.000000 -36.695   945.254  
1564.000000 -36.689   945.269  
1565.000000 -36.694   945.247  
1566.000000 -36.690   945.245  
1567.000000 -36.677   945.253  
1568.000000 -36.684   945.262  
1569.000000 -36.684   945.272  
1570.000000 -36.679   945.281  
1571.000000 -36.675   945.262  
1572.000000 -36.671   945.272  
1573.000000 -36.674   945.280  
1574.000000 -36.657   945.290  
1575.000000 -36.665   945.268  
1576.000000 -36.666   945.279  
1577.000000 -36.650   945.311  
1578.000000 -36.658   945.285  
1579.000000 -36.652   945.290  
1580.000000 -36.652   945.305  
1581.000000 -36.660   945.294  
1582.000000 -36.652   945.324  
1583.000000 -36.662   945.314  
1584.000000 -36.663   945.295  
1585.000000 -36.667   945.302  
1586.000000 -36.662   945.316  
1587.000000 -36.656   945.305  
1588.000000 -36.669   945.307  
1589.000000 -36.668   945.314  
1590.000000 -36.665   945.303  
1591.000000 -36.674   945.314  
1592.000000 -36.672   945.320  
1593.000000 -36.672   945.345  
1594.000000 -36.659   945.302  
1595.000000 -36.660   945.307  
1596.000000 -36.660   945.305  
1597.000000 -36.649   945.327  
1598.000000 -36.662   945.314  
1599.000000 -36.653   945.338  
1600.000000 -36.653   945.332  
1601.000000 -36.649   945.328  
1602.000000 -36.645   945.352  
1603.000000 -36.650   945.328  
1604.000000 -36.651   945.322  
1605.000000 -36.647   945.356  
1606.000000 -36.645   945.325  
1607.000000 -36.648   945.365  
1608.000000 -36.647   945.355  
1609.000000 -36.647   945.353  
1610.000000 -36.649   945.349  
1611.000000 -36.650   945.334  
1612.000000 -36.658   945.333  
1613.000000 -36.645   945.345  
1614.000000 -36.656   945.339  
1615.000000 -36.645   945.328  
1616.000000 -36.640   945.345  
1617.000000 -36.639   945.328  
1618.000000 -36.636   945.369  
1619.000000 -36.637   945.390  
1620.000000 -36.634   945.358  
1621.000000 -36.629   945.366  
1622.000000 -36.636   945.360  
1623.000000 -36.624   945.381  
1624.000000 -36.629   945.382  
1625.000000 -36.636   945.374  
1626.000000 -36.633   945.390  
1627.000000 -36.640   945.358  
1628.000000 -36.639   945.379  
1629.000000 -36.629   945.379  
1630.000000 -36.627   945.373  
1631.000000 -36.633   945.393  
1632.000000 -36.635   945.377  
1633.000000 -36.632   945.349  
1634.000000 -36.635   945.353  
1635.000000 -36.632   945.366  
1636.000000 -36.627   945.387  
1637.000000 -36.639   945.381  
1638.000000 -36.628   945.369  
1639.000000 -36.626   945.366  
1640.000000 -36.632   945.347  
1641.000000 -36.627   945.375  
1642.000000 -36.629   945.394  
1643.000000 -36.610   945.380  
1644.000000 -36.636   945.385  
1645.000000 -36.633   945.372  
1646.000000 -36.626   945.371  
1647.000000 -36.634   945.404  
1648.000000 -36.624   945.370  
1649.000000 -36.623   945.373  
1650.000000 -36.620   945.381  
1651.000000 -36.631   945.386  
1652.000000 -36.636   945.390  
1653.000000 -36.627   945.378  
1654.000000 -36.638   945.365  
1655.000000 -36.635   945.410  
1656.000000 -36.638   945.374  
1657.000000 -36.639   945.363  
1658.000000 -36.634   945.362  
1659.000000 -36.628   945.372  
1660.000000 -36.637   945.370  
1661.000000 -36.636   945.392  
1662.000000 -36.634   945.381  
1663.000000 -36.636   945.396  
1664.000000 -36.637   945.371  
1665.000000 -36.636   945.368  
1666.000000 -36.637   945.366  
1667.000000 -36.625   945.397  
1668.000000 -36.634   945.369  
1669.000000 -36.639   945.405  
1670.000000 -36.641   945.371  
1671.000000 -36.638   945.348  
1672.000000 -36.634   945.376  
1673.000000 -36.646   945.391  
1674.000000 -36.642   945.344  
1675.000000 -36.637   945.345  
1676.000000 -36.635   945.365  
1677.000000 -36.643   945.362  
1678.000000 -36.629   945.388  
1679.000000 -36.628   945.384  
1680.000000 -36.632   945.359  
1681.000000 -36.632   945.369  
1682.000000 -36.636   945.389  
1683.000000 -36.638   945.373  
1684.000000 -36.644   945.374  
1685.000000 -36.640   945.372  
1686.000000 -36.642   945.400  
1687.000000 -36.631   945.391  
1688.000000 -36.625   945.390  
1689.000000 -36.631   945.414  
1690.000000 -36.627   945.408  
1691.000000 -36.627   945.360  
1692.000000 -36.633   945.406  
1693.000000 -36.629   945.394  
1694.000000 -36.614   945.407  
1695.000000 -36.609   945.406  
1696.000000 -36.603   945.386  
1697.000000 -36.605   945.421  
1698.000000 -36.607   945.418  
1699.000000 -36.600   945.435  
1700.000000 -36.609   945.421  
1701.000000 -36.598   945.405  
1702.000000 -36.608   945.450  
1703.000000 -36.601   945.439  
1704.000000 -36.600   945.414  
1705.000000 -36.598   945.442  
1706.000000 -36.599   945.421  
1707.000000 -36.603   945.426  
1708.000000 -36.612   945.424  
1709.000000 -36.606   945.427  
1710.000000 -36.606   945.447  
1711.000000 -36.603   945.416  
1712.000000 -36.609   945.441  
1713.000000 -36.613   945.432  
1714.000000 -36.609   945.431  
1715.000000 -36.608   945.452  
1716.000000 -36.611   945.439  
1717.000000 -36.608   945.451  
1718.000000 -36.605   945.427  
1719.000000 -36.602   945.428  
1720.000000 -36.614   945.418  
1721.000000 -36.605   945.440  
1722.000000 -36.603   945.434  
1723.000000 -36.610   945.435  
1724.000000 -36.614   945.458  
1725.000000 -36.609   945.418  
1726.000000 -36.604   945.400  
1727.000000 -36.603   945.425  
1728.000000 -36.593   945.446  
1729.000000 -36.603   945.466  
1730.000000 -36.604   945.446  
1731.000000 -36.592   945.470  
1732.000000 -36.610   945.458  
1733.000000 -36.602   945.438  
1734.000000 -36.590   945.478  
1735.000000 -36.593   945.466  
1736.000000 -36.595   945.467  
1737.000000 -36.601   945.429  
1738.000000 -36.586   945.438  
1739.000000 -36.588   945.452  
1740.000000 -36.601   945.473  
1741.000000 -36.589   945.458  
1742.000000 -36.601   945.459  
1743.000000 -36.592   945.463  
1744.000000 -36.593   945.452  
1745.000000 -36.599   945.452  
1746.000000 -36.590   945.448  
1747.000000 -36.599   945.456  
1748.000000 -36.596   945.449  
1749.000000 -36.595   945.456  
1750.000000 -36.593   945.470  
1751.000000 -36.600   945.477  
1752.000000 -36.598   945.474  
1753.000000 -36.599   945.462  
1754.000000 -36.599   945.478  
1755.000000 -36.594   945.451  
1756.000000 -36.594   945.455  
1757.000000 -36.599   945.452  
1758.000000 -36.594   945.435  
1759.000000 -36.597   945.437  
1760.000000 -36.614   945.474  
1761.000000 -36.600   945.456  
1762.000000 -36.602   945.424  
1763.000000 -36.611   945.457  
1764.000000 -36.609   945.431  
1765.000000 -36.606   945.427  
1766.000000 -36.604   945.446  
1767.000000 -36.607   945.435  
1768.000000 -36.612   945.461  
1769.000000 -36.614   945.455  
1770.000000 -36.609   945.431  
1771.000000 -36.603   945.425  
1772.000000 -36.615   945.432  
1773.000000 -36.602   945.434  
1774.000000 -36.594   945.430  
1775.000000 -36.604   945.453  
1776.000000 -36.598   945.458  
1777.000000 -36.601   945.450  
1778.000000 -36.607   945.445  
1779.000000 -36.605   945.455  
1780.000000 -36.606   945.431  
1781.000000 -36.606   945.429  
1782.000000 -36.610   945.439  
1783.000000 -36.609   945.469  
1784.000000 -36.601   945.483  
1785.000000 -36.596   945.420  
1786.000000 -36.601   945.458  
1787.000000 -36.592   945.446  
1788.000000 -36.601   945.484  
1789.000000 -36.590   945.481  
1790.000000 -36.591   945.470  
1791.000000 -36.583   945.484  
1792.000000 -36.582   945.499  
1793.000000 -36.581   945.476  
1794.000000 -36.572   945.489  
1795.000000 -36.570   945.484  
1796.000000 -36.577   945.488  
1797.000000 -36.575   945.473  
1798.000000 -36.573   945.518  
1799.000000 -36.572   945.507  
1800.000000 -36.574   945.522  
1801.000000 -36.575   945.479  
1802.000000 -36.574   945.497  
1803.000000 -36.573   945.502  
1804.000000 -36.577   945.493  
1805.000000 -36.584   945.510  
1806.000000 -36.578   945.528  
1807.000000 -36.585   945.484  
1808.000000 -36.580   945.517  
1809.000000 -36.578   945.520  
1810.000000 -36.571   945.529  
1811.000000 -36.572   945.514  
